Ano;Cód.Área;Área de Enquadramento;Cód.IES;Nome da IES;Sigla da IES;Categ. Administrativa;Org. Acadêmica;Cód. Município;Município do Curso;UF do Curso;Região do Curso;Nr. Cursos da Unidade;Cód. Cursos da Unidade;Conluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Padronizada - FG;Nota Bruta - CE;Nota Padronizada - CE;Nota Contínua do Enade;Conceito Enade;Obs:
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;1874;FACULDADE DE TECNOLOGIA DE OURINHOS;FATEC;Pública Estadual;Faculdade;3534708;OURINHOS;SP;SUDESTE;1;122578;11;11;53,4364;3,7316;63,3727;5,0000;4,6829;5;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;1917;FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL;FACIMED;Privada com fins lucrativos;Faculdade;1100049;CACOAL;RO;NORTE;1;108376;8;8;43,5000;1,7705;44,0125;1,9533;1,9076;2;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;1945;FACULDADE DE SORRISO;FAIS;Privada com fins lucrativos;Faculdade;5107925;SORRISO;MT;CENTRO-OESTE;1;95801;13;9;39,6889;1,0182;33,3889;0,2815;0,4657;1;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;2288;FACULDADE ALMEIDA RODRIGUES;FAR;Privada com fins lucrativos;Faculdade;5218805;RIO VERDE;GO;CENTRO-OESTE;1;104608;31;25;39,9080;1,0615;43,9840;1,9488;1,7270;2;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;2336;FACULDADE MONTES BELOS;FMB;Privada com fins lucrativos;Faculdade;5220108;SAO LUIS DE MONTES BELOS;GO;CENTRO-OESTE;1;103956;27;15;38,8733;0,8573;42,1600;1,6618;1,4607;2;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;2447;INSTITUTO EDUCACIONAL DE CASTRO;INEC;Privada com fins lucrativos;Faculdade;4104907;CASTRO;PR;SUL;1;109488;7;7;49,5000;2,9547;46,6286;2,3650;2,5124;3;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;2794;FACULDADE DE CIÊNCIAS SOCIAIS E HUMANAS SOBRAL PINTO;FAIESP;Privada com fins lucrativos;Faculdade;5107602;RONDONOPOLIS;MT;CENTRO-OESTE;1;102638;35;27;41,8037;1,4356;43,7741;1,9158;1,7958;2;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;2974;FACULDADE DE CIÊNCIAS JURÍDICAS E SOCIAIS APLICADAS DE PRIMAVERA DO LESTE;;Privada com fins lucrativos;Faculdade;5107040;PRIMAVERA DO LESTE;MT;CENTRO-OESTE;1;72699;13;7;48,0714;2,6727;43,1000;1,8097;2,0255;3;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;3460;INSTITUTO SUPERIOR DE ENSINO E PESQUISA DE ITUIUTABA;ISEPI;Privada sem fins lucrativos;Faculdade;3134202;ITUIUTABA;MG;SUDESTE;1;92486;6;5;36,9400;0,4757;38,8400;1,1393;0,9734;2;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;3974;UNIVERSIDADE DE RIO VERDE;FESURV;Pública Municipal;Universidade;5204409;CAIAPONIA;GO;CENTRO-OESTE;1;121305;14;9;47,9111;2,6411;49,6333;2,8379;2,7887;3;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4020;FACULDADE DE TECNOLOGIA DE BOTUCATU;FATEC BT;Pública Estadual;Faculdade;3507506;BOTUCATU;SP;SUDESTE;1;1156798;34;30;47,6633;2,5922;51,2367;3,0902;2,9657;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4024;FACULDADE DE TECNOLOGIA DE MOCOCA;FATEC;Pública Estadual;Faculdade;3530508;MOCOCA;SP;SUDESTE;1;120764;49;43;49,2256;2,9005;50,5558;2,9830;2,9624;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4025;FACULDADE DE TECNOLOGIA DE SÃO JOSÉ DO RIO PRETO;FATECRP;Pública Estadual;Faculdade;3549805;SAO JOSE DO RIO PRETO;SP;SUDESTE;1;123277;76;61;49,9590;3,0453;55,2262;3,7180;3,5498;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4098;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA;IFFarroupilha;Pública Federal;Ifet/Cefet;4317806;SANTO AUGUSTO;RS;SUL;1;121466;21;19;44,4632;1,9606;53,7579;3,4869;3,1053;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4126;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS E DE TECNOLOGIAS DE AGUA BOA;FACESA;Privada com fins lucrativos;Faculdade;5100201;AGUA BOA;MT;CENTRO-OESTE;1;116328;9;8;46,6500;2,3922;52,0375;3,2162;3,0102;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4399;FACULDADE DE BALSAS;UNIBALSAS;Privada com fins lucrativos;Faculdade;2101400;BALSAS;MA;NORDESTE;1;1108530;42;40;46,9325;2,4479;48,0450;2,5879;2,5529;3;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4633;FACULDADE ANGLO-AMERICANO DE PASSO FUNDO;FAAPF;Privada sem fins lucrativos;Faculdade;4314100;PASSO FUNDO;RS;SUL;1;1086362;5;5;46,9400;2,4494;55,7800;3,8052;3,4662;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4786;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS;IFTO;Pública Federal;Ifet/Cefet;1721000;PALMAS;TO;NORTE;1;123557;70;46;47,4109;2,5424;54,8652;3,6612;3,3815;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4915;FACULDADE DE CASTANHAL;FCAT;Privada com fins lucrativos;Faculdade;1502400;CASTANHAL;PA;NORTE;1;104594;13;13;48,0308;2,6647;42,6692;1,7419;1,9726;3;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;4992;FACULDADE DE TECNOLOGIA CENTEC - SERTÃO CENTRAL;FTC SERTÃO CENTRAL;Privada sem fins lucrativos;Faculdade;2311405;QUIXERAMOBIM;CE;NORDESTE;1;110518;19;16;59,8625;5,0000;48,2313;2,6172;3,2129;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;5322;FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA;UNIPAMPA;Pública Federal;Universidade;4306601;DOM PEDRITO;RS;SUL;1;122052;27;26;54,8423;4,0091;56,4615;3,9124;3,9366;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;5627;FACULDADE DE TECNOLOGIA DE PRESIDENTE PRUDENTE;FATEC;Pública Estadual;Faculdade;3541406;PRESIDENTE PRUDENTE;SP;SUDESTE;2;119890 - 120123;119;94;47,0872;2,4785;53,7543;3,4864;3,2344;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;12338;FACULDADE DE TECNOLOGIA LA SALLE - ESTRELA;FACSALLE;Privada sem fins lucrativos;Faculdade;4307807;ESTRELA;RS;SUL;1;1045356;2;2;56,9000;4,4153;55,7500;3,8004;3,9541;5;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;14248;Faculdade Presidente Antônio Carlos de Uberlândia;;Privada sem fins lucrativos;Faculdade;3170206;UBERLANDIA;MG;SUDESTE;1;84801;23;19;52,2368;3,4949;50,4368;2,9643;3,0970;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;15576;Faculdade de Tecnologia de Mogi das Cruzes;FATEC-MC;Pública Estadual;Faculdade;3530607;MOGI DAS CRUZES;SP;SUDESTE;1;1150463;96;81;53,8852;3,8202;57,6506;4,0995;4,0297;5;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;15693;Faculdade de Tecnologia de Itapetininga - Prof.Antônio Belizandro Barbosa Rezende;Fatec - Itapetininga;Pública Estadual;Faculdade;3522307;ITAPETININGA;SP;SUDESTE;1;1149894;83;67;50,4075;3,1338;55,4612;3,7550;3,5997;4;
2013;90;TECNOLOGIA EM AGRONEGÓCIOS;15769;Faculdade de Tecnologia de Jales;Fatec Jales;Pública Estadual;Faculdade;3524808;JALES;SP;SUDESTE;1;1149798;22;21;47,7333;2,6060;50,9286;3,0417;2,9328;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;18;UNIVERSIDADE CATÓLICA DE PELOTAS;UCPEL;Privada sem fins lucrativos;Universidade;4314407;PELOTAS;RS;SUL;1;113881;23;23;45,9478;2,5793;37,1826;1,7644;1,9681;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;23;UNIVERSIDADE FEEVALE;FEEVALE;Privada sem fins lucrativos;Universidade;4313409;NOVO HAMBURGO;RS;SUL;1;1115843;7;7;50,8857;3,5418;48,7286;3,7179;3,6739;4;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Privada com fins lucrativos;Universidade;3304557;RIO DE JANEIRO;RJ;SUDESTE;2;60306 - 1174577;18;15;39,3067;1,2848;39,0400;2,0787;1,8802;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;242;CENTRO UNIVERSITÁRIO ANHANGUERA;UNIA;Privada com fins lucrativos;Centro Universitário;3547809;SANTO ANDRE;SP;SUDESTE;1;69916;27;22;40,5500;1,5271;42,0864;2,5941;2,3274;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;298;UNIVERSIDADE NORTE DO PARANÁ;UNOPAR;Privada com fins lucrativos;Universidade;4113700;LONDRINA;PR;SUL;1;1150782;725;681;42,1576;1,8405;34,5147;1,3130;1,4449;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;322;UNIVERSIDADE PAULISTA;UNIP;Privada sem fins lucrativos;Universidade;3548500;SANTOS;SP;SUDESTE;1;1177673;8;7;44,9286;2,3806;39,6714;2,1855;2,2343;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;344;CENTRO UNIVERSITÁRIO UNA;UNA;Privada com fins lucrativos;Centro Universitário;3106200;BELO HORIZONTE;MG;SUDESTE;1;88470;5;3;50,8667;3,5381;48,8000;3,7300;3,6820;4;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;360;CENTRO UNIVERSITÁRIO PAULISTANO;UNIPAULISTANA;Privada sem fins lucrativos;Centro Universitário;3550308;SAO PAULO;SP;SUDESTE;1;1177767;21;19;40,0789;1,4353;31,0579;0,7282;0,9050;1;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;374;CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS;FMU;Privada sem fins lucrativos;Centro Universitário;3550308;SAO PAULO;SP;SUDESTE;1;1157852;17;16;44,0625;2,2118;40,7562;2,3690;2,3297;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;403;UNIVERSIDADE CATÓLICA DE BRASÍLIA;UCB;Privada sem fins lucrativos;Universidade;5300108;BRASILIA;DF;CENTRO-OESTE;1;118974;10;9;47,3333;2,8494;39,2111;2,1076;2,2931;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;457;UNIVERSIDADE ANHANGUERA DE SÃO PAULO - UNIAN-SP;UNIAN - SP;Privada com fins lucrativos;Universidade;3550308;SAO PAULO;SP;SUDESTE;1;119628;38;32;44,3188;2,2618;43,2031;2,7830;2,6527;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;570;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;UFRN;Pública Federal;Universidade;2408102;NATAL;RN;NORDESTE;1;1109331;15;15;65,9667;5,0000;56,3067;5,0000;5,0000;5;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;671;UNIVERSIDADE ANHANGUERA - UNIDERP;UNIDERP;Privada com fins lucrativos;Universidade;5002704;CAMPO GRANDE;MS;CENTRO-OESTE;1;1107875;542;320;39,4025;1,3035;30,5897;0,6490;0,8126;1;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;763;INSTITUTO UNIFICADO DE ENSINO SUPERIOR OBJETIVO;IUESO;Privada sem fins lucrativos;Faculdade;5208707;GOIANIA;GO;CENTRO-OESTE;1;75902;8;8;49,5000;3,2717;42,3125;2,6323;2,7922;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1087;FACULDADES INTEGRADAS APARÍCIO CARVALHO;FIMCA;Privada sem fins lucrativos;Faculdade;1100205;PORTO VELHO;RO;NORTE;1;110636;8;6;50,2167;3,4114;40,0000;2,2411;2,5337;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1107;Centro Universitário Estácio do Ceará;Estácio FIC;Privada com fins lucrativos;Centro Universitário;2304400;FORTALEZA;CE;NORDESTE;2;68267 - 1205913;64;50;39,8960;1,3997;39,5700;2,1683;1,9762;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1141;FACULDADE GAMA E SOUZA;FGS;Privada sem fins lucrativos;Faculdade;3304557;RIO DE JANEIRO;RJ;SUDESTE;1;97135;16;7;41,1857;1,6511;32,6286;0,9939;1,1582;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1185;CENTRO UNIVERSITÁRIO JORGE AMADO;UNIJORGE;Privada com fins lucrativos;Centro Universitário;2927408;SALVADOR;BA;NORDESTE;1;1139914;86;73;45,0562;2,4055;35,2712;1,4410;1,6822;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1345;FACULDADE ANHANGUERA DE OSASCO;FIZO;Privada com fins lucrativos;Faculdade;3534401;OSASCO;SP;SUDESTE;1;95665;40;30;42,3933;1,8864;37,3033;1,7849;1,8103;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1446;CENTRO UNIVERSITÁRIO PLANALTO DO DISTRITO FEDERAL - UNIPLAN;UNIPLAN;Privada sem fins lucrativos;Centro Universitário;5300108;BRASILIA;DF;CENTRO-OESTE;1;121437;11;11;44,0818;2,2156;38,2273;1,9412;2,0098;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1509;FACULDADE ESTÁCIO DE SÁ DE BELO HORIZONTE;FESBH;Privada com fins lucrativos;Centro Universitário;3106200;BELO HORIZONTE;MG;SUDESTE;1;100199;16;14;45,2571;2,4447;39,2643;2,1166;2,1986;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1647;FACULDADE DE ENSINO E CULTURA DO CEARÁ;FAECE;Privada sem fins lucrativos;Faculdade;2304400;FORTALEZA;CE;NORDESTE;1;75896;5;5;41,6400;1,7396;32,4400;0,9620;1,1564;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1703;INSTITUTO DE ENSINO SUPERIOR DE RIO VERDE;IESRIVER;Privada sem fins lucrativos;Faculdade;5218805;RIO VERDE;GO;CENTRO-OESTE;1;110209;8;8;42,3875;1,8853;26,8125;0,0099;0,4788;1;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1708;INSTITUTO PERNAMBUCANO DE ENSINO SUPERIOR;IPESU;Privada sem fins lucrativos;Faculdade;2611606;RECIFE;PE;NORDESTE;1;80054;11;10;53,6000;4,0709;42,4400;2,6539;3,0082;4;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1742;FACULDADE DE TECNOLOGIA CARLOS DRUMMOND DE ANDRADE;CSET DRUMMOND;Privada com fins lucrativos;Faculdade;3550308;SAO PAULO;SP;SUDESTE;1;75264;15;12;39,3833;1,2997;41,2333;2,4498;2,1623;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1978;FACULDADE METROPOLITANA DA GRANDE FORTALEZA;FAMETRO;Privada com fins lucrativos;Faculdade;2304400;FORTALEZA;CE;NORDESTE;1;119044;11;9;47,8222;2,9447;50,2222;3,9706;3,7141;4;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;1996;INSTITUTO CUIABÁ DE ENSINO E CULTURA;ICEC;Privada sem fins lucrativos;Faculdade;5103403;CUIABA;MT;CENTRO-OESTE;1;104886;1;1;.;.;.;.;.;SC;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2075;INSTITUTO DE ENSINO SUPERIOR DE ALAGOAS;IESA;Privada sem fins lucrativos;Faculdade;2704302;MACEIO;AL;NORDESTE;1;87374;8;8;42,3875;1,8853;29,6875;0,4963;0,8436;1;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2085;INSTITUTO BAIANO DE ENSINO SUPERIOR;IBES;Privada sem fins lucrativos;Faculdade;2927408;SALVADOR;BA;NORDESTE;1;79523;8;8;48,7500;3,1255;46,8625;3,4022;3,3330;4;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2183;CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ;CUFSA;Privada sem fins lucrativos;Centro Universitário;3547809;SANTO ANDRE;SP;SUDESTE;1;103784;30;29;42,2207;1,8528;33,5138;1,1437;1,3210;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2336;FACULDADE MONTES BELOS;FMB;Privada com fins lucrativos;Faculdade;5220108;SAO LUIS DE MONTES BELOS;GO;CENTRO-OESTE;1;96251;5;0;.;.;.;.;.;SC;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2908;FACULDADE NATALENSE DE ENSINO E CULTURA;FANEC;Privada sem fins lucrativos;Faculdade;2408102;NATAL;RN;NORDESTE;1;150017;9;9;47,6778;2,9165;32,2556;0,9308;1,4272;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2911;FACULDADE PAN AMAZÔNIA;FAPAN;Privada sem fins lucrativos;Faculdade;1501402;BELEM;PA;NORTE;1;109819;61;53;38,1057;1,0507;30,3585;0,6099;0,7201;1;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;2917;FACULDADE BRASIL NORTE;FABRAN;Privada sem fins lucrativos;Faculdade;1600303;MACAPA;AP;NORTE;1;104884;19;16;34,9875;0,4429;31,1500;0,7438;0,6686;1;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3162;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DE SANTA CATARINA;IFSC;Pública Federal;Ifet/Cefet;4209102;JOINVILLE;SC;SUL;1;1102973;30;27;58,3667;5,0000;51,7000;4,2206;4,4155;5;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3184;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA;IFRR;Pública Federal;Ifet/Cefet;1400100;BOA VISTA;RR;NORTE;1;91907;115;73;48,8740;3,1497;35,8877;1,5453;1,9464;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3396;FACULDADE LS;FACELS;Privada com fins lucrativos;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;106992;14;10;43,6900;2,1392;39,1700;2,1007;2,1103;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;3876;AVM - FACULDADE INTEGRADA;IAVM;Privada com fins lucrativos;Faculdade;3304557;RIO DE JANEIRO;RJ;SUDESTE;1;5000946;3;3;53,8667;4,1229;44,7000;3,0363;3,3079;4;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;4450;FACULDADE METROPOLITANA DA AMAZÔNIA;FAMAZ;Privada sem fins lucrativos;Faculdade;1501402;BELEM;PA;NORTE;1;105736;35;31;39,7387;1,3690;36,0903;1,5796;1,5270;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;4633;FACULDADE ANGLO-AMERICANO DE PASSO FUNDO;FAAPF;Privada sem fins lucrativos;Faculdade;4314100;PASSO FUNDO;RS;SUL;1;1086363;9;8;42,1875;1,8463;38,7125;2,0233;1,9790;3;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;4725;FACULDADE DE TECNOLOGIA EGÍDIO JOSÉ DA SILVA;FATEGIDIO;Privada com fins lucrativos;Faculdade;3168606;TEOFILO OTONI;MG;SUDESTE;1;90411;10;9;44,8333;2,3621;33,9000;1,2090;1,4973;2;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;11593;FACULDADE DE TECNOLOGIA DE MACAPÁ;FTA;Privada com fins lucrativos;Faculdade;1600303;MACAPA;AP;NORTE;1;1009608;16;13;32,7154;0,0000;26,7538;0,0000;0,0000;1;
2013;91;TECNOLOGIA EM GESTÃO HOSPITALAR;13106;FACULDADE DE TECNOLOGIA LOURENÇO FILHO;FATEC FLF;Privada com fins lucrativos;Faculdade;2304400;FORTALEZA;CE;NORDESTE;1;1053310;5;5;38,6600;1,1587;48,0600;3,6048;2,9933;4;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;8;UNIVERSIDADE FEDERAL DE VIÇOSA;UFV;Pública Federal;Universidade;3126000;FLORESTAL;MG;SUDESTE;1;112074;25;24;54,9292;3,8828;40,3542;3,4603;3,5659;4;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Pública Federal;Universidade;4315602;RIO GRANDE;RS;SUL;1;1103532;3;3;54,1667;3,7358;33,9333;2,1363;2,5362;3;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;12;UNIVERSIDADE FEDERAL DO RIO GRANDE;FURG;Pública Federal;Universidade;4318804;SAO LOURENCO DO SUL;RS;SUL;1;1103533;6;5;39,4600;0,9016;29,3200;1,1851;1,1142;2;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;14;UNIVERSIDADE DO VALE DO RIO DOS SINOS;UNISINOS;Privada sem fins lucrativos;Universidade;4318705;SAO LEOPOLDO;RS;SUL;1;91921;43;38;48,2342;2,5925;42,1605;3,8328;3,5227;4;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;23;UNIVERSIDADE FEEVALE;FEEVALE;Privada sem fins lucrativos;Universidade;4313409;NOVO HAMBURGO;RS;SUL;1;1115799;16;16;58,3438;4,5408;46,1937;4,6644;4,6335;5;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;27;UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;Privada sem fins lucrativos;Universidade;3147105;PARA DE MINAS;MG;SUDESTE;1;101233;22;22;42,5273;1,4927;26,8909;0,6842;0,8864;1;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;27;UNIVERSIDADE VALE DO RIO VERDE;UNINCOR;Privada sem fins lucrativos;Universidade;3169307;TRES CORACOES;MG;SUDESTE;1;91269;2;1;.;.;.;.;.;SC;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;82;UNIVERSIDADE DO OESTE DE SANTA CATARINA;UNOESC;Pública Municipal;Universidade;4217204;SAO MIGUEL D´OESTE;SC;SUL;1;98815;1;1;.;.;.;.;.;SC;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;146;CENTRO UNIVERSITÁRIO DE RIO PRETO;UNIRP;Privada com fins lucrativos;Centro Universitário;3549805;SAO JOSE DO RIO PRETO;SP;SUDESTE;1;1110378;11;11;44,4273;1,8589;36,7818;2,7237;2,5075;3;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;150;UNIVERSIDADE DE SOROCABA;UNISO;Privada sem fins lucrativos;Universidade;3552205;SOROCABA;SP;SUDESTE;1;63826;18;14;50,6286;3,0540;47,8214;5,0000;4,5135;5;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Privada com fins lucrativos;Universidade;3300704;CABO FRIO;RJ;SUDESTE;1;97628;20;15;47,5400;2,4587;34,7867;2,3123;2,3489;3;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Privada com fins lucrativos;Universidade;3302403;MACAE;RJ;SUDESTE;1;80495;9;7;46,7143;2,2996;35,4143;2,4417;2,4062;3;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;163;UNIVERSIDADE ESTÁCIO DE SÁ;UNESA;Privada com fins lucrativos;Universidade;3304557;RIO DE JANEIRO;RJ;SUDESTE;4;70257 - 90557 - 1121204 - 1174691;228;175;52,6126;3,4363;38,4903;3,0760;3,1661;4;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;165;UNIVERSIDADE VEIGA DE ALMEIDA;UVA;Privada com fins lucrativos;Universidade;3300704;CABO FRIO;RJ;SUDESTE;1;92765;14;12;49,0167;2,7433;40,2417;3,4371;3,2637;4;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;167;UNIVERSIDADE METODISTA DE SÃO PAULO;UMESP;Privada sem fins lucrativos;Universidade;3548708;SAO BERNARDO DO CAMPO;SP;SUDESTE;1;115806;174;123;49,5358;2,8434;36,1309;2,5895;2,6529;3;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;176;UNIVERSIDADE CASTELO BRANCO;UCB;Privada sem fins lucrativos;Universidade;3304557;RIO DE JANEIRO;RJ;SUDESTE;1;107584;68;50;44,9980;1,9689;32,4780;1,8363;1,8694;2;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;208;UNIVERSIDADE DE RIBEIRÃO PRETO;UNAERP;Privada sem fins lucrativos;Universidade;3518701;GUARUJA;SP;SUDESTE;1;107300;2;0;.;.;.;.;.;SC;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;216;CENTRO UNIVERSITÁRIO METODISTA IZABELA HENDRIX;CEUNIH;Privada sem fins lucrativos;Centro Universitário;3106200;BELO HORIZONTE;MG;SUDESTE;1;88008;3;1;.;.;.;.;.;SC;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;227;UNIVERSIDADE CATÓLICA DE SANTOS;UNISANTOS;Privada sem fins lucrativos;Universidade;3548500;SANTOS;SP;SUDESTE;1;102776;6;0;.;.;.;.;.;SC;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;242;CENTRO UNIVERSITÁRIO ANHANGUERA;UNIA;Privada com fins lucrativos;Centro Universitário;3547809;SANTO ANDRE;SP;SUDESTE;1;53930;71;51;44,2039;1,8158;33,0235;1,9488;1,9155;2;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;275;UNIVERSIDADE DO VALE DO PARAÍBA;UNIVAP;Privada sem fins lucrativos;Universidade;3549904;SAO JOSE DOS CAMPOS;SP;SUDESTE;1;117368;13;9;52,8222;3,4767;34,0111;2,1524;2,4835;3;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;296;UNIVERSIDADE DA REGIÃO DA CAMPANHA;URCAMP;Privada sem fins lucrativos;Universidade;4306601;DOM PEDRITO;RS;SUL;1;1111246;17;17;44,6765;1,9069;33,9000;2,1295;2,0738;3;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;298;UNIVERSIDADE NORTE DO PARANÁ;UNOPAR;Privada com fins lucrativos;Universidade;4113700;LONDRINA;PR;SUL;2;111094 - 1114746;2143;1647;43,3343;1,6482;31,0538;1,5426;1,5690;2;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;308;UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS;UNIPAC;Privada sem fins lucrativos;Universidade;3105608;BARBACENA;MG;SUDESTE;1;71454;40;36;41,3278;1,2615;29,5861;1,2400;1,2454;2;
2013;92;TECNOLOGIA EM GESTÃO AMBIENTAL;308;UNIVERSIDADE PRESIDENTE ANTÔNIO CARLOS;UNIPAC;Privada sem fins lucrativos;Universidade;3136702;JUIZ DE FORA;MG;SUDESTE;1;62148;20;15;38,2067;0,6600;33,0267;1,9494;1,6271;2;
