Ano;Cód.Área;Área de Enquadramento;Cód.IES;Nome da IES;Sigla da IES;Categ. Administrativa;Org. Acadêmica;Cód. Município;Município do Curso;UF do Curso;Região do Curso;Nr. Cursos da Unidade;Conluintes Inscritos;Concluintes Participantes;Nota Bruta - FG;Nota Bruta - CE;Nota Bruta - Geral;Nota Contínua do Enade;Nota Bruta - Org. Didático-Pedagógica;Nota Padronizada - Org. Didático-Pedagógica;Nota Bruta - Infraestrutura;Nota Padronizada - Infraestrutura;Nota Bruta - Oport. Ampliação;Nota Padronizada - Oport. Ampliação;Ingressantes inscritos no Enade;Ingressantes participantes no Enem;Nota dos Ingressantes no Enem;% de Ingressantes cujos pais têm ensino superior;Nota Bruta do IDD;Nota Padronizada do IDD;% de Mestres;Nota Padronizada de Mestres;% de Doutores;Nota Padronizada de Doutores;% regime de trabalho mínimo parcial;Nota padronizada de regime de trabalho;CPC Contínuo;CPC Faixa;Observação
2013;55;BIOMEDICINA;1157;ESCOLA SUPERIOR SÃO FRANCISCO DE ASSIS;ESFA;Privada sem fins lucrativos;Faculdade;3204609;SANTA TERESA;ES;SUDESTE;1;11;11;55,5545;51,4182;52,4818;3,0227;5,5826;3,9093;5,3654;3,7372;4,8667;3,2534;12;12;55,3367;41,6667;12,4516;3,2684;66,6667;2,2222;16,6667;0,8333;26,6667;0,5185;2,6404;3;
2013;55;BIOMEDICINA;1173;FACULDADE ANHANGUERA DE BRASÍLIA;FAB;Privada com fins lucrativos;Faculdade;5300108;BRASILIA;DF;CENTRO-OESTE;1;187;149;46,4584;36,6564;39,1201;1,2595;5,1949;2,7784;4,8328;2,6774;4,6874;2,9772;0;0;;;;;91,6667;4,3056;41,6667;2,0833;66,6667;2,9630;;SC;
2013;55;BIOMEDICINA;1189;UNIVERSIDADE DO PLANALTO CATARINENSE;UNIPLAC;Privada sem fins lucrativos;Universidade;4209300;LAGES;SC;SUL;1;37;37;51,8595;45,8270;47,3405;2,3430;5,7349;4,3534;5,7738;4,5498;5,4853;4,2068;16;13;50,3265;75,0000;10,1899;2,8860;69,2308;2,4359;19,2308;0,9615;73,0769;3,3547;2,7164;3;
2013;55;BIOMEDICINA;1196;CENTRO UNIVERSITÁRIO DE MARINGÁ - UNICESUMAR;UNICESUMAR;Privada com fins lucrativos;Centro Universitário;4115200;MARINGA;PR;SUL;1;19;17;56,0706;61,7824;60,3647;3,9804;5,8184;4,5971;5,9140;4,8289;5,8235;4,7280;92;69;51,3399;33,3333;18,7986;4,3415;88,8889;4,0741;44,4444;2,2222;83,3333;3,9815;3,9575;5;
2013;55;BIOMEDICINA;1225;CENTRO UNIVERSITÁRIO AMPARENSE;UNIFIA;Privada com fins lucrativos;Centro Universitário;3501905;AMPARO;SP;SUDESTE;1;22;22;47,1182;41,3864;42,8273;1,7168;5,9173;4,8856;5,9091;4,8191;5,7530;4,6194;36;22;49,0069;4,5455;7,2815;2,3943;69,2308;2,4359;30,7692;1,5385;76,9231;3,5897;2,5869;3;
2013;55;BIOMEDICINA;1230;CENTRO REGIONAL UNIVERSITÁRIO DE ESPÍRITO SANTO DO PINHAL;UNIPINHAL;Privada sem fins lucrativos;Centro Universitário;3515186;ESPIRITO SANTO DO PINHAL;SP;SUDESTE;1;18;18;45,1444;41,2944;42,2722;1,6142;4,9019;1,9236;4,6923;2,3978;3,6729;1,4137;33;18;51,5825;17,6471;3,6547;1,7811;81,8182;3,4848;18,1818;0,9091;81,8182;3,8889;1,9351;2;
2013;55;BIOMEDICINA;1231;INSTITUTO CENECISTA DE ENSINO SUPERIOR DE SANTO ÂNGELO;CNEC/IESA;Privada sem fins lucrativos;Faculdade;4317509;SANTO ANGELO;RS;SUL;1;54;54;49,2130;47,9222;48,2519;2,4052;5,7431;4,3774;5,8269;4,6556;5,1538;3,6959;44;36;49,5617;35,2941;13,5699;3,4575;100,0000;5,0000;40,0000;2,0000;65,0000;2,8611;3,2342;4;
2013;55;BIOMEDICINA;1233;CENTRO UNIVERSITÁRIO CÂNDIDO RONDON;UNIRONDON;Privada sem fins lucrativos;Centro Universitário;5103403;CUIABA;MT;CENTRO-OESTE;1;50;50;50,3320;41,1200;43,4400;1,8463;5,7473;4,3897;5,7468;4,4961;5,0000;3,4589;70;52;46,0164;28,0000;9,8222;2,8238;78,5714;3,2143;21,4286;1,0714;71,4286;3,2540;2,6439;3;
2013;55;BIOMEDICINA;1239;FACULDADE PADRÃO;PADRAO;Privada com fins lucrativos;Faculdade;5208707;GOIANIA;GO;CENTRO-OESTE;1;33;31;46,1774;32,5935;36,0000;0,8803;5,9353;4,9380;5,8011;4,6041;5,5839;4,3588;88;43;45,9583;15,0000;0,6457;1,2724;87,5000;3,9583;33,3333;1,6667;87,5000;4,2361;2,1955;3;
2013;55;BIOMEDICINA;1299;FACULDADES INTEGRADAS DE FERNANDÓPOLIS;FIFE;Privada sem fins lucrativos;Faculdade;3515509;FERNANDOPOLIS;SP;SUDESTE;1;7;7;47,3143;50,7857;49,9429;2,5722;5,4534;3,5324;5,4835;3,9722;4,3905;2,5196;34;31;47,8619;26,6667;11,3726;3,0860;100,0000;5,0000;40,0000;2,0000;86,6667;4,1852;3,1100;4;
2013;55;BIOMEDICINA;1310;FACULDADE DE AMERICANA;FAM;Privada sem fins lucrativos;Faculdade;3501608;AMERICANA;SP;SUDESTE;1;36;35;50,0343;39,4971;42,1371;1,6860;5,5193;3,7245;5,2760;3,5593;3,5686;1,2530;39;22;52,6241;19,0476;5,3163;2,0620;81,8182;3,4848;45,4545;2,2727;63,6364;2,7778;2,3581;3;
2013;55;BIOMEDICINA;1317;FACULDADE SUDOESTE PAULISTA;FSP;Privada com fins lucrativos;Faculdade;3504503;AVARE;SP;SUDESTE;1;30;29;43,8172;40,3862;41,2483;1,4691;5,4697;3,5800;5,2315;3,4708;4,6218;2,8761;58;40;51,9691;15,0000;2,2582;1,5450;100,0000;5,0000;58,3333;2,9167;95,8333;4,7454;2,5169;3;
2013;55;BIOMEDICINA;1319;FACULDADE TECSOMA;FATEC;Privada com fins lucrativos;Faculdade;3147006;PARACATU;MG;SUDESTE;1;16;15;50,8667;44,3000;45,9467;2,1581;5,8928;4,8142;5,8876;4,7763;5,2821;3,8936;32;26;48,1927;20,0000;9,5137;2,7717;63,1579;1,9298;5,2632;0,2632;26,3158;0,4971;2,3204;3;
2013;55;BIOMEDICINA;1414;FACULDADE SÃO LUCAS;FSL;Privada com fins lucrativos;Faculdade;1100205;PORTO VELHO;RO;NORTE;1;31;29;49,9586;45,6103;46,7103;2,2327;5,3786;3,3141;5,1808;3,3698;3,9867;1,8973;147;98;50,4366;47,2527;5,2140;2,0447;94,4444;4,5370;61,1111;3,0556;100,0000;5,0000;2,8003;3;
2013;55;BIOMEDICINA;1418;CENTRO UNIVERSITÁRIO TOLEDO;UNITOLEDO;Privada com fins lucrativos;Centro Universitário;3502804;ARACATUBA;SP;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;44;30;49,7171;20,6897;;;77,7778;3,1481;0,0000;0,0000;66,6667;2,9630;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;1427;FACULDADE DA SERRA GAÚCHA;FSG;Privada com fins lucrativos;Faculdade;4305108;CAXIAS DO SUL;RS;SUL;1;26;26;46,3500;49,1731;48,4885;2,3810;5,5443;3,7976;5,4702;3,9457;5,2442;3,8353;98;64;51,2652;21,6667;7,9471;2,5068;89,2857;4,1071;25,0000;1,2500;60,7143;2,5992;2,6221;3;
2013;55;BIOMEDICINA;1430;FACULDADE INGÁ;;Privada sem fins lucrativos;Faculdade;4115200;MARINGA;PR;SUL;1;4;4;53,4250;55,6500;55,1000;3,3020;5,9457;4,9683;5,8269;4,6556;4,6667;2,9452;47;22;50,1578;36,8421;13,4229;3,4326;97,0588;4,7549;55,8824;2,7941;100,0000;5,0000;3,6916;4;
2013;55;BIOMEDICINA;1444;FACULDADES INTEGRADAS EINSTEIN DE LIMEIRA;FIEL;Privada sem fins lucrativos;Faculdade;3526902;LIMEIRA;SP;SUDESTE;1;20;20;54,7200;51,9150;52,6400;3,0276;5,6302;4,0482;5,8414;4,6843;5,3684;4,0267;25;16;49,5800;12,5000;17,6096;4,1404;75,0000;2,9167;25,0000;1,2500;93,7500;4,6181;3,4458;4;
2013;55;BIOMEDICINA;1461;FACULDADE DE TECNOLOGIA E CIÊNCIAS;FTC SALVADOR;Privada com fins lucrativos;Faculdade;2927408;SALVADOR;BA;NORDESTE;1;17;16;57,4500;53,9313;54,8187;3,3395;4,6206;1,1032;4,4017;1,8194;3,8646;1,7091;76;55;49,8913;18,8679;15,1765;3,7291;71,4286;2,6190;33,3333;1,6667;90,4762;4,4180;2,9673;4;
2013;55;BIOMEDICINA;1542;CENTRO UNIVERSITÁRIO GERALDO DI BIASE;UGB;Privada sem fins lucrativos;Centro Universitário;3300308;BARRA DO PIRAI;RJ;SUDESTE;1;14;14;42,6500;31,0500;33,9643;0,5729;5,7453;4,3840;5,6499;4,3032;5,3095;3,9359;30;23;54,1379;36,3636;-8,0679;0,0000;100,0000;5,0000;57,1429;2,8571;71,4286;3,2540;1,8046;2;
2013;55;BIOMEDICINA;1557;UNIVERSIDADE FUMEC;FUMEC;Privada sem fins lucrativos;Universidade;3144805;NOVA LIMA;MG;SUDESTE;1;73;66;50,8545;53,6773;52,9894;3,0016;5,3456;3,2179;5,2683;3,5441;5,0242;3,4962;91;78;54,8786;50,0000;12,1101;3,2107;96,5517;4,7126;44,8276;2,2414;31,0345;0,7854;2,9786;4;
2013;55;BIOMEDICINA;1563;CENTRO UNIVERSITÁRIO DA FACULDADE DE SAÚDE, CIÊNCIAS HUMANAS E TECNOLÓGICAS DO PIAUÍ;NOVAFAPI;Privada com fins lucrativos;Centro Universitário;2211001;TERESINA;PI;NORDESTE;1;53;52;49,3404;48,8423;48,9731;2,4941;5,9516;4,9856;6,0000;5,0000;6,0000;5,0000;96;82;50,4376;40,5405;10,2032;2,8883;85,0000;3,7500;20,0000;1,0000;85,0000;4,0833;2,9961;4;
2013;55;BIOMEDICINA;1573;FACULDADE ALFREDO NASSER;FAN;Privada sem fins lucrativos;Faculdade;5201405;APARECIDA DE GOIANIA;GO;CENTRO-OESTE;1;45;45;43,8889;33,1067;35,8089;0,8172;5,6322;4,0540;5,5176;4,0401;5,1629;3,7100;44;20;47,1068;17,6471;3,8570;1,8153;78,1250;3,1771;21,8750;1,0938;100,0000;5,0000;2,1750;3;
2013;55;BIOMEDICINA;1590;FACULDADE ESTÁCIO DE SÃO LUÍS;ESTÁCIO SÃO LUÍS;Privada com fins lucrativos;Faculdade;2111300;SAO LUIS;MA;NORDESTE;1;43;22;48,7045;47,5500;47,8500;2,3474;5,7484;4,3929;5,4260;3,8578;4,7439;3,0643;165;138;48,7434;26,1905;9,0082;2,6862;70,3704;2,5309;22,2222;1,1111;74,0741;3,4156;2,6213;3;
2013;55;BIOMEDICINA;1591;FACULDADE SEAMA;SEAMA;Privada sem fins lucrativos;Faculdade;1600303;MACAPA;AP;NORTE;1;45;40;42,9825;46,0650;45,3125;1,9404;5,2755;3,0133;4,3668;1,7501;4,2140;2,2476;121;84;48,4650;38,9610;6,8676;2,3243;75,0000;2,9167;25,0000;1,2500;62,5000;2,7083;2,1807;3;
2013;55;BIOMEDICINA;1600;INSTITUTO DE CIÊNCIAS DA SAÚDE;ICS;Privada sem fins lucrativos;Faculdade;3143302;MONTES CLAROS;MG;SUDESTE;1;21;20;46,0150;40,1200;41,6100;1,5501;5,7717;4,4610;5,7218;4,4464;5,5333;4,2808;80;61;47,4731;15,0000;4,2917;1,8888;66,6667;2,2222;23,8095;1,1905;95,2381;4,7090;2,3334;3;
2013;55;BIOMEDICINA;1709;FACULDADE INTEGRADA DE PERNAMBUCO;FACIPE;Privada com fins lucrativos;Faculdade;2611606;RECIFE;PE;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;34;17;51,0368;18,7500;;;93,3333;4,4444;53,3333;2,6667;73,3333;3,3704;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;1716;FACULDADE UNIÃO DAS AMÉRICAS;;Privada com fins lucrativos;Faculdade;4108304;FOZ DO IGUACU;PR;SUL;1;17;15;51,4533;42,7200;44,9200;2,0439;5,2170;2,8428;5,0017;3,0135;4,5544;2,7723;11;9;51,6039;44,4444;8,2287;2,5544;76,9231;3,0769;15,3846;0,7692;80,7692;3,8248;2,3690;3;
2013;55;BIOMEDICINA;1718;FACULDADE NOBRE DE FEIRA DE SANTANA;FAN;Privada com fins lucrativos;Faculdade;2910800;FEIRA DE SANTANA;BA;NORDESTE;1;80;73;49,1904;47,8658;48,2123;2,3990;5,7511;4,4008;5,7457;4,4939;5,4748;4,1906;121;84;47,6502;19,7368;13,3489;3,4201;100,0000;5,0000;59,0909;2,9545;95,4545;4,7222;3,5087;4;
2013;55;BIOMEDICINA;1735;FACULDADE DE CIÊNCIAS APLICADAS DOUTOR LEÃO SAMPAIO;FLS;Privada com fins lucrativos;Faculdade;2307304;JUAZEIRO DO NORTE;CE;NORDESTE;1;49;46;49,7957;47,1130;47,7891;2,3602;5,9359;4,9399;5,9879;4,9758;5,9737;4,9594;215;190;48,3084;25,9669;9,0629;2,6955;83,7838;3,6486;40,5405;2,0270;89,1892;4,3393;3,0619;4;
2013;55;BIOMEDICINA;1783;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS;FACISA - CELER;Privada com fins lucrativos;Faculdade;4219705;XAXIM;SC;SUL;1;0;0;;;;;;0,0000;;0,0000;;0,0000;31;18;49,9685;27,7778;;;55,5556;1,2963;22,2222;1,1111;66,6667;2,9630;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;1790;FACULDADE DO SUL DA BAHIA;ISESB;Privada sem fins lucrativos;Faculdade;2931350;TEIXEIRA DE FREITAS;BA;NORDESTE;1;51;50;48,4500;41,6640;43,3760;1,8054;5,5918;3,9360;5,4243;3,8543;4,8663;3,2528;43;33;46,7369;20,0000;11,5983;3,1241;66,6667;2,2222;6,6667;0,3333;33,3333;0,9259;2,3099;3;
2013;55;BIOMEDICINA;1818;FACULDADE PITÁGORAS DE BELO HORIZONTE;FPAS;Privada com fins lucrativos;Faculdade;3106200;BELO HORIZONTE;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;29;11;49,1511;18,1818;;;100,0000;5,0000;0,0000;0,0000;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;1879;FACULDADE EDUCACIONAL DE ARAUCÁRIA;FACEAR;Privada com fins lucrativos;Faculdade;4101804;ARAUCARIA;PR;SUL;1;10;10;56,4500;56,2500;56,3300;3,5005;5,7826;4,4927;5,6923;4,3877;5,2733;3,8801;24;16;50,3080;20,0000;17,6755;4,1516;100,0000;5,0000;47,3684;2,3684;100,0000;5,0000;3,9117;4;
2013;55;BIOMEDICINA;1895;CENTRO UNIVERSITÁRIO CHRISTUS;UNICHRISTUS;Privada com fins lucrativos;Centro Universitário;2304400;FORTALEZA;CE;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;34;22;55,5164;57,8947;;;91,6667;4,3056;33,3333;1,6667;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;1913;FACULDADE DE MINAS;FAMINAS;Privada com fins lucrativos;Faculdade;3143906;MURIAE;MG;SUDESTE;1;25;24;53,9667;44,3792;46,7917;2,3133;4,4852;0,7081;4,2104;1,4388;3,7924;1,5979;28;21;50,7054;23,8095;11,0134;3,0252;100,0000;5,0000;42,1053;2,1053;89,4737;4,3567;2,7040;3;
2013;55;BIOMEDICINA;1927;FACULDADES INTEGRADAS DO VALE DO IGUAÇU;;Privada com fins lucrativos;Faculdade;4128203;UNIAO DA VITORIA;PR;SUL;1;24;24;52,0875;44,6042;46,4917;2,2438;5,3421;3,2076;5,3897;3,7856;4,7727;3,1087;53;45;49,6794;29,5455;8,1263;2,5371;88,2353;4,0196;17,6471;0,8824;70,5882;3,2026;2,5183;3;
2013;55;BIOMEDICINA;1970;FACULDADE DO ESPÍRITO SANTO;UNES;Privada com fins lucrativos;Faculdade;3201209;CACHOEIRO DE ITAPEMIRIM;ES;SUDESTE;1;44;43;50,8326;40,3814;43,0047;1,8037;5,1420;2,6239;4,6780;2,3693;3,8703;1,7179;27;23;53,3387;30,0000;5,6573;2,1197;80,0000;3,3333;25,0000;1,2500;75,0000;3,4722;2,1588;3;
2013;55;BIOMEDICINA;2005;FACULDADE DE CIÊNCIAS SOCIAIS APLICADAS DE SINOP;FACISAS;Privada com fins lucrativos;Faculdade;5107909;SINOP;MT;CENTRO-OESTE;1;42;40;47,9075;42,6775;43,9975;1,8707;5,9555;4,9970;5,9927;4,9854;6,0000;5,0000;52;46;49,1140;27,9070;8,6525;2,6261;100,0000;5,0000;50,0000;2,5000;83,3333;3,9815;3,0909;4;
2013;55;BIOMEDICINA;2023;FACULDADE DE GUANAMBI;;Privada com fins lucrativos;Faculdade;2911709;GUANAMBI;BA;NORDESTE;1;35;32;49,2844;36,0062;39,3375;1,3359;5,2648;2,9821;4,8521;2,7158;3,5786;1,2683;60;54;46,8696;25,0000;4,2780;1,8865;79,1667;3,2639;16,6667;0,8333;100,0000;5,0000;2,0634;3;
2013;55;BIOMEDICINA;2076;FACULDADE REGIONAL DA BAHIA;FARB;Privada com fins lucrativos;Faculdade;2927408;SALVADOR;BA;NORDESTE;1;10;9;43,8444;46,9778;46,2000;2,0637;4,7503;1,4815;3,7336;0,4901;2,7556;0,0000;55;37;48,9172;17,6471;7,0718;2,3588;100,0000;5,0000;40,7407;2,0370;96,2963;4,7737;2,4125;3;
2013;55;BIOMEDICINA;2147;FACULDADE METROPOLITANA DE MANAUS;FAMETRO;Privada com fins lucrativos;Faculdade;1302603;MANAUS;AM;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;200;129;46,7536;26,8908;;;94,8718;4,5726;51,2821;2,5641;92,3077;4,5299;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;2158;FACULDADE SANTA MARIA;FSM;Privada com fins lucrativos;Faculdade;2503704;CAJAZEIRAS;PB;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;132;117;47,5553;25,4717;;;41,3793;0,1149;13,7931;0,6897;86,2069;4,1571;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;2175;FACULDADE METROPOLITANA DE BLUMENAU;FAMEBLU;Privada com fins lucrativos;Faculdade;4202404;BLUMENAU;SC;SUL;1;35;35;51,2686;59,8400;57,7000;3,5762;5,7650;4,4413;5,6689;4,3411;5,6424;4,4489;51;28;52,0692;26,9231;19,2625;4,4199;88,2353;4,0196;35,2941;1,7647;76,4706;3,5621;3,7569;4;
2013;55;BIOMEDICINA;2222;FACULDADE SETE DE SETEMBRO;FASETE;Privada com fins lucrativos;Faculdade;2924009;PAULO AFONSO;BA;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;85;63;48,3369;30,0000;;;75,0000;2,9167;6,2500;0,3125;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;2279;FACULDADE INTEGRADA METROPOLITANA DE CAMPINAS;METROCAMP;Privada com fins lucrativos;Faculdade;3509502;CAMPINAS;SP;SUDESTE;1;45;42;48,6667;47,1714;47,5524;2,3115;5,3267;3,1627;5,1004;3,2099;4,6591;2,9335;89;50;53,6961;22,4490;6,7946;2,3120;89,4737;4,1228;63,1579;3,1579;52,6316;2,1053;2,6833;3;
2013;55;BIOMEDICINA;2409;FACULDADE ASCES;ASCES;Privada sem fins lucrativos;Faculdade;2604106;CARUARU;PE;NORDESTE;1;31;29;51,8828;49,0621;49,7931;2,6353;5,4697;3,5800;5,3257;3,6582;5,3064;3,9311;79;69;52,4674;34,3284;8,6223;2,6210;93,5484;4,4624;35,4839;1,7742;64,5161;2,8315;2,8073;3;
2013;55;BIOMEDICINA;2426;FACULDADE INTEGRADA BRASIL AMAZONIA - FIBRA;FIBRA;Privada com fins lucrativos;Faculdade;1501402;BELEM;PA;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;121;96;50,0989;41,4894;;;93,9394;4,4949;42,4242;2,1212;93,9394;4,6296;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;2442;FACULDADE DE CIÊNCIAS BIOMÉDICAS DO ESPÍRITO SANTO;PIO XII - BIO;Privada sem fins lucrativos;Faculdade;3201308;CARIACICA;ES;SUDESTE;1;37;35;52,5486;49,8457;50,5400;2,7376;4,8533;1,7818;4,4195;1,8550;3,8481;1,6837;53;41;51,1677;10,8108;13,6442;3,4700;76,1905;3,0159;33,3333;1,6667;95,2381;4,7090;2,8599;3;
2013;55;BIOMEDICINA;2474;FACULDADE MARIA MILZA;FAMAM;Privada com fins lucrativos;Faculdade;2909802;CRUZ DAS ALMAS;BA;NORDESTE;1;22;21;44,8429;43,6238;43,9429;1,8095;5,6578;4,1287;5,5116;4,0281;4,5952;2,8351;11;10;46,2388;30,0000;12,0767;3,2050;65,7895;2,1491;34,2105;1,7105;100,0000;5,0000;2,8584;3;
2013;55;BIOMEDICINA;2613;Faculdade Meta;FAMETA;Privada com fins lucrativos;Faculdade;1200401;RIO BRANCO;AC;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;141;113;46,7535;33,0097;;;65,3846;2,1154;11,5385;0,5769;84,6154;4,0598;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;2745;ESCOLA SUPERIOR DA AMAZÔNIA;ESAMAZ;Privada com fins lucrativos;Faculdade;1501402;BELEM;PA;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;157;75;49,0897;38,2353;;;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;;SC;
2013;55;BIOMEDICINA;2754;FACULDADE SÃO PAULO;FSP;Privada com fins lucrativos;Faculdade;1100288;ROLIM DE MOURA;RO;NORTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;39;30;45,9891;25,0000;;;52,0000;1,0000;4,0000;0,2000;80,0000;3,7778;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;2787;FACULDADES PEQUENO PRÍNCIPE;FPP;Privada sem fins lucrativos;Faculdade;4106902;CURITIBA;PR;SUL;1;28;27;53,7667;55,1296;54,7963;3,2714;5,7505;4,3990;5,7635;4,5294;5,8274;4,7340;38;35;59,1685;52,9412;10,0045;2,8547;68,9655;2,4138;34,4828;1,7241;62,0690;2,6820;2,9690;4;
2013;55;BIOMEDICINA;2835;CENTRO UNIVERSITÁRIO MAURÍCIO DE NASSAU;UNINASSAU;Privada com fins lucrativos;Centro Universitário;2611606;RECIFE;PE;NORDESTE;1;67;44;45,7727;45,4432;45,5364;2,0177;5,8922;4,8125;5,9720;4,9443;5,8902;4,8307;166;127;49,5537;20,0000;7,3720;2,4096;89,3939;4,1162;30,3030;1,5152;77,2727;3,6111;2,7826;3;
2013;55;BIOMEDICINA;2915;FACULDADE CIDADE DE PATOS DE MINAS;FPM;Privada sem fins lucrativos;Faculdade;3148004;PATOS DE MINAS;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;27;19;51,3309;16,6667;;;57,8947;1,4912;10,5263;0,5263;89,4737;4,3567;;SC;
2013;55;BIOMEDICINA;2918;FACULDADE DE ENSINO SUPERIOR DA AMAZÔNIA REUNIDA;FESAR;Privada com fins lucrativos;Faculdade;1506138;REDENCAO;PA;NORTE;1;19;18;37,2722;38,0667;37,8722;0,9477;5,4988;3,6648;5,0363;3,0824;4,3037;2,3858;28;18;48,5314;12,5000;2,7938;1,6356;68,4211;2,3684;10,5263;0,5263;89,4737;4,3567;1,8339;2;
2013;55;BIOMEDICINA;2935;FACULDADE DE TALENTOS HUMANOS;FACTHUS;Privada com fins lucrativos;Faculdade;3170107;UBERABA;MG;SUDESTE;1;1;1;;;;;5,9565;5,0000;6,0000;5,0000;6,0000;5,0000;68;39;48,5994;8,5714;;;68,4211;2,3684;26,3158;1,3158;52,6316;2,1053;;SC;
2013;55;BIOMEDICINA;3194;FACULDADE DE MINAS BH;FAMINAS-BH;Privada com fins lucrativos;Faculdade;3106200;BELO HORIZONTE;MG;SUDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;116;89;53,0691;15,0000;;;100,0000;5,0000;52,1739;2,6087;73,9130;3,4058;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;3268;FACULDADE MADRE THAIS;FMT;Privada com fins lucrativos;Faculdade;2913606;ILHEUS;BA;NORDESTE;1;0;0;;;;;;0,0000;;0,0000;;0,0000;62;45;48,4914;16,2791;;;78,9474;3,2456;15,7895;0,7895;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;3285;FACULDADE SANTO ANTONIO;FSA;Privada com fins lucrativos;Faculdade;2900702;ALAGOINHAS;BA;NORDESTE;1;8;8;54,4250;48,1500;49,7375;2,6746;4,9800;2,1514;4,6258;2,2655;3,8958;1,7573;5;4;53,4556;0,0000;13,7190;3,4827;22,2222;0,0000;0,0000;0,0000;100,0000;5,0000;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;3304;FACULDADES INTEGRADAS DE PATOS;FIP;Privada sem fins lucrativos;Faculdade;2510808;PATOS;PB;NORDESTE;1;82;80;47,5725;41,0238;42,6712;1,7058;5,4788;3,6066;5,5125;4,0300;4,7533;3,0787;33;29;50,2017;27,5862;7,8599;2,4921;84,0000;3,6667;28,0000;1,4000;76,0000;3,5333;2,5124;3;
2013;55;BIOMEDICINA;3337;FACULDADE DE TECNOLOGIA DE TERESINA;FACULDADE CET;Privada com fins lucrativos;Faculdade;2211001;TERESINA;PI;NORDESTE;1;34;34;46,8794;37,4706;39,8353;1,3529;5,6477;4,0992;5,6431;4,2897;4,6339;2,8948;17;15;47,7847;30,7692;6,7393;2,3026;57,5758;1,4646;9,0909;0,4545;100,0000;5,0000;2,2238;3;
2013;55;BIOMEDICINA;3363;FACULDADE GUARAÍ;FAG;Privada com fins lucrativos;Faculdade;1709302;GUARAI;TO;NORTE;1;55;52;42,0038;29,0269;32,2846;0,3599;5,3093;3,1120;4,8631;2,7376;4,5455;2,7584;70;38;45,1022;45,7143;-0,9609;1,0008;40,9091;0,0758;9,0909;0,4545;77,2727;3,6111;;;Unidade com cursos não reconhecidos até 31/10/2014
2013;55;BIOMEDICINA;3368;CENTRO UNIVERSITÁRIO DO SUL DE MINAS;UNIS-MG;Privada sem fins lucrativos;Centro Universitário;3170701;VARGINHA;MG;SUDESTE;1;23;23;54,2000;49,5957;50,7652;2,7940;5,3893;3,3455;5,1182;3,2454;4,7326;3,0468;44;34;51,7987;22,5806;11,5869;3,1222;81,8182;3,4848;13,6364;0,6818;68,1818;3,0556;2,7337;3;
2013;55;BIOMEDICINA;3434;FACULDADE DE SAÚDE IBITURUNA;FASI;Privada sem fins lucrativos;Faculdade;3143302;MONTES CLAROS;MG;SUDESTE;1;38;37;50,0459;47,5513;48,1919;2,4116;5,4992;3,6660;5,3233;3,6533;4,5939;2,8330;36;24;48,4025;12,5000;15,4831;3,7809;88,0000;4,0000;24,0000;1,2000;100,0000;5,0000;3,1891;4;
